"entityId","entityIdLoweredCased","entityType","title","publisher","publisherId","builtFor","iconBackgroundColor","actionString","ctaTypes","primaryProduct","products","trials","pricingModel","ratings","appCompliance","showcaseLink","leadgenEnabled","filtermatch","detailInformation","detailLoadFailed","startingPrice","awards","universalAmendmentUrl","CertificationState","CertificationLink","tags","locale","AverageRating","NumberOfRatings","planPricingType","linkedAddIns","linkedSaaS","hideFromAdminPortal","offerType","popularity","ratingSummary","ratingSummaries","licenseManagement","bigId","downloadLink","downloadSampleLink","hasPrices","industriesDetails","categoriesDetails","productType","badges","category_mask_4","isCloudIndustry","iconURL","shortDescription","handoffURL","licenseTermsUrl","isSolutionMap"
"WA200001899","wa200001899","1","Acterys Gantt","Managility","managility","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","15","0",,"True","True",,"False",,,,"None",,,,"4.7","10","3","System.Object[]",,"False","11","0.974","@{TotalRatings=10; AverageRating=4.7; StarsDistribution=; Source=AppSource; OfferId=WA200001899; CreatedAt=5/9/2021 1:56:11 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B422","https://customvisualspackages.powerbi.com/publishedpackages/aPGantt2DC486E54199414B99CB7E9D403FD90C.1.1.8.4.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/aPGantt2DC486E54199414B99CB7E9D403FD90C.1.1.8.4.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","268435456","False","https://store-images.s-microsoft.com/image/apps.50429.f87ffe60-7daa-44cb-95fe-2d370310705a.9f8a0808-b7f6-4e8d-ae81-2312e5ce26e1.4da90bd8-6c4e-4110-9bd5-e0de544076aa","Unparalleled Project Management & Planning in Power BI",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"WA200001464","wa200001464","1","Smart Filter Pro by OKVIZ","OKVIZ Corp.","okviz35133452","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","15","0",,"True","True",,"False",,,,"None",,,,"4.5","2","3","System.Object[]",,"False","11","0.974","@{TotalRatings=2; AverageRating=4.5; StarsDistribution=; Source=AppSource; OfferId=WA200001464; CreatedAt=5/9/2021 1:11:10 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B47R","https://customvisualspackages.powerbi.com/publishedpackages/SmartFilterProByOKViz00000000000000000000000000000000.2.3.6.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/SmartFilterProByOKViz00000000000000000000000000000000.2.3.6.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","1048576","False","https://store-images.s-microsoft.com/image/apps.61802.a102f1ca-96d0-4eea-aba5-7c642971ebde.8b8ec54b-2605-4acf-b98f-0757add40a17.fed16569-1662-41c0-b4b7-2672cb08d223","The fastest slicer and search bar for your Power BI reports.",,"https://docs.okviz.com/visuals/legal/eula","False"
"novasilvagroupbv1626174611009.powerganttchart","novasilvagroupbv1626174611009.powerganttchart","1","PowerGantt Chart","Nova Silva","novasilvagroupbv1626174611009","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","14","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"3.833","6","3","System.Object[]",,"False","11","0.974","@{TotalRatings=6; AverageRating=3.833; StarsDistribution=; Source=AppSource; OfferId=novasilvagroupbv1626174611009.powerganttchart; CreatedAt=5/10/2022 11:45:47 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0HGL2","https://customvisualspackages.powerbi.com/publishedpackages/powerGANTTchart76BDD9F52FA14ADEB68823A07759D182.2.6.1.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/powerGANTTchart76BDD9F52FA14ADEB68823A07759D182.2.6.1.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","301989888","False","https://store-images.s-microsoft.com/image/apps.55066.ab3f5a39-2b74-41ec-af64-5f2330dbd698.1d1ed950-644c-4ca5-ac90-bdb3624e0412.21d767b7-661a-4ecc-aa98-8f7ca9741920","Powerful insight into your planning and milestone performance",,"https://visuals.novasilva.com/eula/","False"
"WA200000675","wa200000675","1","Line and Stacked Column Chart with Table","Definitive Logic","definitivelogic1547290738","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","12","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"2.838","37","3","System.Object[]",,"False","11","0.974","@{TotalRatings=37; AverageRating=2.838; StarsDistribution=; Source=AppSource; OfferId=WA200000675; CreatedAt=5/9/2021 3:05:52 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B4LV","https://customvisualspackages.powerbi.com/publishedpackages/lineStackedColumnMatrixADACEA3309644A92B1A6D50A68C81088.2.1.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/lineStackedColumnMatrixADACEA3309644A92B1A6D50A68C81088.2.1.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","33554432","False","https://store-images.s-microsoft.com/image/apps.35924.4c6aa95a-ced0-43d5-bb4a-e13f8dca1ca7.bb6d6c1e-8efd-42ec-9306-b40413620103.0548dd20-126c-4ba0-9d85-99be06502003","A line and stacked column chart with a data table of values displayed below.",,"https://www.definitivelogic.com/line-and-stacked-column-chart-with-table-visualization-license-terms/","False"
"WA104380874","wa104380874","1","Cylindrical Gauge by MAQ Software","MAQ LLC","maqsoftware1587623472284","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","14","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"3.625","16","3","System.Object[]",,"False","11","0.973","@{TotalRatings=16; AverageRating=3.625; StarsDistribution=; Source=AppSource; OfferId=WA104380874; CreatedAt=5/9/2021 2:31:35 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B0VT","https://customvisualspackages.powerbi.com/publishedpackages/cylindricalGauge73A12A442345453EB69B593649C3A341.4.0.4.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/cylindricalGauge73A12A442345453EB69B593649C3A341.4.0.4.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","4194304","False","https://store-images.s-microsoft.com/image/apps.26337.381d14aa-99bf-4a0b-86b5-44a74a4d64ba.369a2a66-9fbf-4412-bf2b-aeaf16d5ccb5.083d6512-4cdf-4422-8461-11220a09a6da","Visualize targets with precision | Power BI Certified",,"https://maqsoftware.com/pbivisualseula","False"
"WA104381146","wa104381146","1","Calendar by Tallan","Tallan, Inc","tallan-1021402","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","14","0",,"False","True",,"False",,,,"None",,"System.Object[]",,"3.167","24","3","System.Object[]",,"False","11","0.973","@{TotalRatings=24; AverageRating=3.167; StarsDistribution=; Source=AppSource; OfferId=WA104381146; CreatedAt=5/9/2021 1:05:00 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B0NT","https://customvisualspackages.powerbi.com/publishedpackages/CalendarVisualA45056645E4E428B9D26EF971839A6B5.2.0.2.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/CalendarVisualA45056645E4E428B9D26EF971839A6B5.2.0.2.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","268435456","False","https://store-images.s-microsoft.com/image/apps.55913.9c3c9c14-e98f-4fac-9615-c88a1f85ba6c.8324dcdb-2e86-462d-bf1c-1bf326d82e46.a5c183f0-d8f1-4de3-8513-6cfa63b73d2a","A standard calendar layout that filters and aggregates data across a range of dates.",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"kg-devbv1609405875162.3dbi","kg-devbv1609405875162.3dbi","1","3DBI","INFORMAXYZ BV","kg-devbv1609405875162","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"False","True",,"False",,,,"None",,"System.Object[]",,"0","0","3","System.Object[]",,"False","11","0.973","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=kg-devbv1609405875162.3dbi; CreatedAt=3/20/2025 5:20:13 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0JR4N","https://customvisualspackages.powerbi.com/publishedpackages/KGdev3DBI69f2181a7e5a44a9a709014959414bf0.3.1.1558.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/KGdev3DBI69f2181a7e5a44a9a709014959414bf0.3.1.1558.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","393216","False","https://store-images.s-microsoft.com/image/apps.16195.d27d7205-6834-4244-821a-346817d37981.f31b9ebe-228c-4691-8224-5c6c93f64cbc.11eae20a-b61a-437c-ba7c-58fa1831ce6d","Bring spatial insight to your data.",,"https://kg-dev.be/eula-3dbi/","False"
"cloudscopellc1581804531260.cloudscope_image_pro","cloudscopellc1581804531260.cloudscope_image_pro","1","Image Pro by CloudScope","CloudScope, LLC","cloudscopellc1581804531260","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3",,"0",,"False","True",,"False",,,,"None",,"System.Object[]",,"0","0","3","System.Object[]",,"False","11","0.973","@{TotalRatings=0; AverageRating=0; StarsDistribution=; Source=AppSource; ExternalOfferReference=; OfferId=cloudscopellc1581804531260.cloudscope_image_pro; CreatedAt=3/20/2025 5:20:13 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0GZ07","https://customvisualspackages.powerbi.com/publishedpackages/imagepro72F4F4C66B5C47EDB72C8CA5F4BFCD1A.3.1.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/imagepro72F4F4C66B5C47EDB72C8CA5F4BFCD1A.3.1.0.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","34603008","False","https://store-images.s-microsoft.com/image/apps.18704.ae4345e0-3620-4939-97ca-0d7a83c65baf.49ff8208-7c9d-4b4a-86cf-bcb999486b3d.02b0e24f-8969-4592-a568-b0f9d02dd048","Display beautiful data-bound images with tooltips and links using data from your Power BI reports.",,"https://www.cloudscope.io/support/custom-visualizations/eula","False"
"truvizinc1674781244292.word-cloud-by-powerviz","truvizinc1674781244292.word-cloud-by-powerviz","1","Wordcloud by Powerviz","TRUVIZ INC","truvizinc1674781244292","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","15","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"5","4","3","System.Object[]",,"False","11","0.972","@{TotalRatings=4; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=truvizinc1674781244292.word-cloud-by-powerviz; CreatedAt=8/19/2023 3:36:45 PM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0F97S","https://customvisualspackages.powerbi.com/publishedpackages/WordCloud5550983e166911eebe560242ac120002.1.0.0.3.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/WordCloud5550983e166911eebe560242ac120002.1.0.0.3.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","2162688","False","https://store-images.s-microsoft.com/image/apps.10135.82b41093-f270-48f7-adb5-d1bd775ad66d.e2f0799d-fbd0-4859-88a5-40bb784d9f29.a7fd742b-d06a-473c-908e-ca3857600315","Create a powerful and feature-rich Word Cloud with shapes, colors and advanced customizations",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"cpcorporateplanningag1581000760969.hi-chart_power-bi","cpcorporateplanningag1581000760969.hi-chart_power-bi","1","hi-chart Reporting Studio","CP Corporate Planning GmbH","cpcorporateplanningag1581000760969","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","15","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"5","1","3","System.Object[]",,"False","11","0.972","@{TotalRatings=1; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=cpcorporateplanningag1581000760969.hi-chart_power-bi; CreatedAt=7/30/2024 8:42:41 AM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0H7TR","https://customvisualspackages.powerbi.com/publishedpackages/hichart8FC5F06844ED44BDB87EC043F90F3A3D.1.0.14.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/hichart8FC5F06844ED44BDB87EC043F90F3A3D.1.0.14.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","6291456","False","https://store-images.s-microsoft.com/image/apps.52755.bc390373-f331-46d9-b135-0e9e05d0cebb.5f0e3185-17b4-4535-ac4e-5344fe1b0259.efeb18bc-f6dc-4921-b482-f86e96872f3a","Perfect business graphics are automatically prepared for your data. There is no easier way.",,"https://corporate-planning.com/en/trustcenter","False"
"defteamsolutionsprivatelimited1632219059544.heatmap","defteamsolutionsprivatelimited1632219059544.heatmap","1","Heatmap Visual","DEFTEAM SOLUTIONS PRIVATE LIMITED","defteamsolutionsprivatelimited1632219059544","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","8","0",,"True","True",,"False",,,,"None",,,,"1","1","3","System.Object[]",,"False","11","0.972","@{TotalRatings=1; AverageRating=1; StarsDistribution=; Source=AppSource; OfferId=defteamsolutionsprivatelimited1632219059544.heatmap; CreatedAt=2/7/2025 12:31:25 PM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0GD4X","https://customvisualspackages.powerbi.com/publishedpackages/multiLevelHeatMap847C7566C3104776AB0F4EEDFCBF00D1.1.0.0.2.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/multiLevelHeatMap847C7566C3104776AB0F4EEDFCBF00D1.1.0.0.2.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","4194304","False","https://store-images.s-microsoft.com/image/apps.38781.eac5e302-f3da-4830-aa7b-048e41d92346.9c9a28e7-6ad9-46fc-959c-e15dd83abf65.46cc84cc-6295-4614-a55d-f242b96f7843","Visualizing multidimensional data using Heatmap Visual",,"https://www.defteam.com/eula/","False"
"WA200001559","wa200001559","1","Packed Bubble Chart - xViz","xViz LLC","visualbisolutions1211946946","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","15","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"5","7","3","System.Object[]",,"False","11","0.971","@{TotalRatings=7; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=WA200001559; CreatedAt=5/9/2021 2:38:39 PM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0B3ZB","https://customvisualspackages.powerbi.com/publishedpackages/packedBubble563FBEFA65CC43A48496B6BB533D9890.3.0.1.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/packedBubble563FBEFA65CC43A48496B6BB533D9890.3.0.1.0.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","393216","False","https://store-images.s-microsoft.com/image/apps.40669.9424c2bb-2d8f-4663-a3c4-1748e68bb348.201e42de-c1d0-48e0-a9c3-51a941c6fe20.5b330e3c-9f4c-43c8-8318-71f5b9f862be","Packed Bubble Chart to plot data clusters, & gain data driven insights for effective decision making",,"https://xviz.com/agreement/","False"
"WA200001561","wa200001561","1","Radar Chart by MAQ Software","MAQ LLC","maqsoftware1587623472284","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","14","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"3.769","13","3","System.Object[]",,"False","11","0.971","@{TotalRatings=13; AverageRating=3.769; StarsDistribution=; Source=AppSource; OfferId=WA200001561; CreatedAt=5/9/2021 1:54:49 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0B0V5","https://customvisualspackages.powerbi.com/publishedpackages/radarChart5F59D098BB90499F8C33EBEBCEE4FEBF.4.4.0.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/radarChart5F59D098BB90499F8C33EBEBCEE4FEBF.4.4.0.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","4194304","False","https://store-images.s-microsoft.com/image/apps.27715.5fbb0a5d-626a-4015-8ef4-5045bc5bdcea.6257f1b1-ab88-4145-840b-3e5e93e25dd1.1dbe790d-d889-4d7e-9efb-27c46b298ff5","Unlock multi-variable insights with a single chart | Power BI Certified",,"https://maqsoftware.com/pbivisualseula","False"
"truvizinc1674781244292.linear-gauge-by-powerviz","truvizinc1674781244292.linear-gauge-by-powerviz","1","Linear Gauge by Powerviz","TRUVIZ INC","truvizinc1674781244292","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","3","15","0",,"True","True",,"False",,,,"None",,"System.Object[]",,"5","1","3","System.Object[]",,"False","11","0.97","@{TotalRatings=1; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=truvizinc1674781244292.linear-gauge-by-powerviz; CreatedAt=5/8/2024 5:13:54 PM}","System.Object[]","@{isMicrosoftManaged=True; isFreemium=True}","DZH318Z0LCFQ","https://customvisualspackages.powerbi.com/publishedpackages/linearGauge8C105C35DD8E4826903041C089AF454F.1.0.0.3.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/linearGauge8C105C35DD8E4826903041C089AF454F.1.0.0.3.pbix","True","System.Object[]","System.Object[]","524288","System.Object[]","272629760","False","https://store-images.s-microsoft.com/image/apps.33442.f75c86aa-91a1-43ca-bcf2-b4d4e8d02a18.17f476d3-0ce7-4f7f-a729-1f61e443ca48.c8067e4e-a313-4c43-9fd5-0e56e02238fc","An advanced visual to track the progress on a linear scale against the targets",,"https://go.microsoft.com/fwlink/?linkid=2041178","False"
"WA104380761","wa104380761","1","Chord","Microsoft Corporation","powerbivisuals","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","15","0",,"False","True",,"False",,,,"None",,"System.Object[]",,"4.512","43","3","System.Object[]",,"False","11","0.97","@{TotalRatings=43; AverageRating=4.512; StarsDistribution=; Source=AppSource; OfferId=WA104380761; CreatedAt=5/9/2021 1:05:01 PM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z09N2T","https://customvisualspackages.powerbi.com/publishedpackages/ChordChart1444757060245.2.4.1.0.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/ChordChart1444757060245.2.4.1.0.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","33554432","False","https://store-images.s-microsoft.com/image/apps.65218.43167ab3-993c-4df9-a8ab-24d95bd65a3f.a11d9e27-4f52-4ff3-8880-5721760ceb9e.65e7ebd0-f1d4-43cb-8340-c8451e323c38","A graphical method of displaying the inter-relationships between data in a matrix",,"https://go.microsoft.com/fwlink/?linkid=2300138","False"
"officesolution1640276900203.custom-slicer-by-office-solution","officesolution1640276900203.custom-slicer-by-office-solution","1","Custom Slicer","Office Solution","officesolution1640276900203","Power BI visuals",,"CTA_Get","System.Object[]","@{product_mask_2=524288}","@{product_mask_2=524288}","0","1","15","0",,"True","True",,"False",,,,"None",,,,"5","17","3","System.Object[]",,"False","11","0.969","@{TotalRatings=17; AverageRating=5; StarsDistribution=; Source=AppSource; OfferId=officesolution1640276900203.custom-slicer-by-office-solution; CreatedAt=1/19/2022 6:33:11 AM}","System.Object[]","@{isMicrosoftManaged=False; isFreemium=False}","DZH318Z0BCPB","https://customvisualspackages.powerbi.com/publishedpackages/CustomSlicer.1.0.0.3.pbiviz","https://customvisualspackages.powerbi.com/publishedpackages/CustomSlicer.1.0.0.3.pbix","False","System.Object[]","System.Object[]","524288","System.Object[]","5242880","False","https://store-images.s-microsoft.com/image/apps.55033.73aa5bec-031e-4630-bc5e-834e58c67591.15b9642a-d37e-4aa7-8d0a-3df4b4ffe338.be8a0569-5870-4e17-b72c-53a414f13e04","Custom slicer for power bi visuals",,"https://innovationalofficesolution.com/assets/powerbi/EULA-InnovationalOfficeSolutionCustomChart.pdf","False"
